location,origin_date,target_date,output_type_id,value,output_type,target
San Joaquin,2024-08-31,2024-10-31,200,1.0,cdf,WNV cases
Solano,2024-08-31,2024-10-31,0,0.9612,cdf,WNV cases
Solano,2024-08-31,2024-10-31,1,0.96175,cdf,WNV cases
Solano,2024-08-31,2024-10-31,2,0.96222,cdf,WNV cases
Solano,2024-08-31,2024-10-31,3,0.99353,cdf,WNV cases
Solano,2024-08-31,2024-10-31,4,0.99416,cdf,WNV cases
Solano,2024-08-31,2024-10-31,5,0.99589,cdf,WNV cases
Solano,2024-08-31,2024-10-31,6,0.99666,cdf,WNV cases
Solano,2024-08-31,2024-10-31,8,0.99761,cdf,WNV cases
Solano,2024-08-31,2024-10-31,10,0.99798,cdf,WNV cases
Solano,2024-08-31,2024-10-31,15,0.99906,cdf,WNV cases
Solano,2024-08-31,2024-10-31,200,1.0,cdf,WNV cases
Stanislaus,2024-08-31,2024-10-31,0,0.73042,cdf,WNV cases
Stanislaus,2024-08-31,2024-10-31,1,0.73554,cdf,WNV cases
Stanislaus,2024-08-31,2024-10-31,2,0.83648,cdf,WNV cases
Stanislaus,2024-08-31,2024-10-31,3,0.86153,cdf,WNV cases
Stanislaus,2024-08-31,2024-10-31,4,0.87564,cdf,WNV cases
Stanislaus,2024-08-31,2024-10-31,5,0.88215,cdf,WNV cases
Stanislaus,2024-08-31,2024-10-31,6,0.8956,cdf,WNV cases
Stanislaus,2024-08-31,2024-10-31,8,0.9083,cdf,WNV cases
Stanislaus,2024-08-31,2024-10-31,10,0.91177,cdf,WNV cases
Stanislaus,2024-08-31,2024-10-31,15,0.96032,cdf,WNV cases
Stanislaus,2024-08-31,2024-10-31,200,1.0,cdf,WNV cases
Tulare,2024-08-31,2024-10-31,0,0.88771,cdf,WNV cases
Tulare,2024-08-31,2024-10-31,1,0.89218,cdf,WNV cases
Tulare,2024-08-31,2024-10-31,2,0.89602,cdf,WNV cases
Tulare,2024-08-31,2024-10-31,3,0.93041,cdf,WNV cases
Tulare,2024-08-31,2024-10-31,4,0.93913,cdf,WNV cases
Tulare,2024-08-31,2024-10-31,5,0.95186,cdf,WNV cases
Tulare,2024-08-31,2024-10-31,6,0.96174,cdf,WNV cases
Tulare,2024-08-31,2024-10-31,8,0.97087,cdf,WNV cases
Tulare,2024-08-31,2024-10-31,10,0.9739,cdf,WNV cases
Tulare,2024-08-31,2024-10-31,15,0.99233,cdf,WNV cases
Tulare,2024-08-31,2024-10-31,200,1.0,cdf,WNV cases
Fresno,2024-08-31,2024-11-30,0,0.92554,cdf,WNV cases
Fresno,2024-08-31,2024-11-30,1,0.96534,cdf,WNV cases
Fresno,2024-08-31,2024-11-30,2,0.98942,cdf,WNV cases
Fresno,2024-08-31,2024-11-30,3,0.99353,cdf,WNV cases
Fresno,2024-08-31,2024-11-30,4,0.99476,cdf,WNV cases
Fresno,2024-08-31,2024-11-30,5,0.99573,cdf,WNV cases
Fresno,2024-08-31,2024-11-30,6,0.99666,cdf,WNV cases
Fresno,2024-08-31,2024-11-30,8,0.99782,cdf,WNV cases
Fresno,2024-08-31,2024-11-30,10,0.99837,cdf,WNV cases
Fresno,2024-08-31,2024-11-30,15,0.99886,cdf,WNV cases
Fresno,2024-08-31,2024-11-30,200,1.0,cdf,WNV cases
Kern,2024-08-31,2024-11-30,0,0.83984,cdf,WNV cases
Kern,2024-08-31,2024-11-30,1,0.84255,cdf,WNV cases
Kern,2024-08-31,2024-11-30,2,0.95217,cdf,WNV cases
Kern,2024-08-31,2024-11-30,3,0.96593,cdf,WNV cases
Kern,2024-08-31,2024-11-30,4,0.97071,cdf,WNV cases
Kern,2024-08-31,2024-11-30,5,0.97327,cdf,WNV cases
Kern,2024-08-31,2024-11-30,6,0.97671,cdf,WNV cases
Kern,2024-08-31,2024-11-30,8,0.99147,cdf,WNV cases
Kern,2024-08-31,2024-11-30,10,0.99331,cdf,WNV cases
Kern,2024-08-31,2024-11-30,15,0.99532,cdf,WNV cases
Kern,2024-08-31,2024-11-30,200,1.0,cdf,WNV cases
Los Angeles,2024-08-31,2024-11-30,0,0.85864,cdf,WNV cases
Los Angeles,2024-08-31,2024-11-30,1,0.96572,cdf,WNV cases
Los Angeles,2024-08-31,2024-11-30,2,0.9808,cdf,WNV cases
Los Angeles,2024-08-31,2024-11-30,3,0.98741,cdf,WNV cases
Los Angeles,2024-08-31,2024-11-30,4,0.98952,cdf,WNV cases
Los Angeles,2024-08-31,2024-11-30,5,0.99062,cdf,WNV cases
Los Angeles,2024-08-31,2024-11-30,6,0.99185,cdf,WNV cases
Los Angeles,2024-08-31,2024-11-30,8,0.99616,cdf,WNV cases
Los Angeles,2024-08-31,2024-11-30,10,0.99683,cdf,WNV cases
Los Angeles,2024-08-31,2024-11-30,15,0.99799,cdf,WNV cases
Los Angeles,2024-08-31,2024-11-30,200,1.0,cdf,WNV cases
Merced,2024-08-31,2024-11-30,0,0.94942,cdf,WNV cases
Merced,2024-08-31,2024-11-30,1,0.95084,cdf,WNV cases
Merced,2024-08-31,2024-11-30,2,0.95206,cdf,WNV cases
Merced,2024-08-31,2024-11-30,3,0.9535,cdf,WNV cases
Merced,2024-08-31,2024-11-30,4,0.95662,cdf,WNV cases
Merced,2024-08-31,2024-11-30,5,0.96147,cdf,WNV cases
Merced,2024-08-31,2024-11-30,6,0.96366,cdf,WNV cases
Merced,2024-08-31,2024-11-30,8,0.96798,cdf,WNV cases
Merced,2024-08-31,2024-11-30,10,0.96895,cdf,WNV cases
Merced,2024-08-31,2024-11-30,15,0.99703,cdf,WNV cases
Merced,2024-08-31,2024-11-30,200,1.0,cdf,WNV cases
Orange,2024-08-31,2024-11-30,0,0.84124,cdf,WNV cases
Orange,2024-08-31,2024-11-30,1,0.96178,cdf,WNV cases
Orange,2024-08-31,2024-11-30,2,0.97875,cdf,WNV cases
Orange,2024-08-31,2024-11-30,3,0.98619,cdf,WNV cases
Orange,2024-08-31,2024-11-30,4,0.98857,cdf,WNV cases
Orange,2024-08-31,2024-11-30,5,0.9898,cdf,WNV cases
Orange,2024-08-31,2024-11-30,6,0.9912,cdf,WNV cases
Orange,2024-08-31,2024-11-30,8,0.99562,cdf,WNV cases
Orange,2024-08-31,2024-11-30,10,0.99643,cdf,WNV cases
Orange,2024-08-31,2024-11-30,15,0.99774,cdf,WNV cases
Orange,2024-08-31,2024-11-30,200,1.0,cdf,WNV cases
Placer,2024-08-31,2024-11-30,0,0.96073,cdf,WNV cases
Placer,2024-08-31,2024-11-30,1,0.96126,cdf,WNV cases
Placer,2024-08-31,2024-11-30,2,0.96172,cdf,WNV cases
Placer,2024-08-31,2024-11-30,3,0.99305,cdf,WNV cases
Placer,2024-08-31,2024-11-30,4,0.99388,cdf,WNV cases
Placer,2024-08-31,2024-11-30,5,0.9957,cdf,WNV cases
Placer,2024-08-31,2024-11-30,6,0.99645,cdf,WNV cases
Placer,2024-08-31,2024-11-30,8,0.99772,cdf,WNV cases
Placer,2024-08-31,2024-11-30,10,0.99803,cdf,WNV cases
Placer,2024-08-31,2024-11-30,15,0.99908,cdf,WNV cases
Placer,2024-08-31,2024-11-30,200,1.0,cdf,WNV cases
Riverside,2024-08-31,2024-11-30,0,0.93929,cdf,WNV cases
Riverside,2024-08-31,2024-11-30,1,0.98743,cdf,WNV cases
Riverside,2024-08-31,2024-11-30,2,0.99356,cdf,WNV cases
Riverside,2024-08-31,2024-11-30,3,0.99599,cdf,WNV cases
Riverside,2024-08-31,2024-11-30,4,0.99672,cdf,WNV cases
Riverside,2024-08-31,2024-11-30,5,0.99712,cdf,WNV cases
Riverside,2024-08-31,2024-11-30,6,0.9976,cdf,WNV cases
Riverside,2024-08-31,2024-11-30,8,0.99861,cdf,WNV cases
Riverside,2024-08-31,2024-11-30,10,0.99886,cdf,WNV cases
Riverside,2024-08-31,2024-11-30,15,0.99926,cdf,WNV cases
Riverside,2024-08-31,2024-11-30,200,1.0,cdf,WNV cases
Sacramento,2024-08-31,2024-11-30,0,0.83921,cdf,WNV cases
Sacramento,2024-08-31,2024-11-30,1,0.9529,cdf,WNV cases
Sacramento,2024-08-31,2024-11-30,2,0.97899,cdf,WNV cases
Sacramento,2024-08-31,2024-11-30,3,0.98636,cdf,WNV cases
Sacramento,2024-08-31,2024-11-30,4,0.98876,cdf,WNV cases
Sacramento,2024-08-31,2024-11-30,5,0.99,cdf,WNV cases
Sacramento,2024-08-31,2024-11-30,6,0.9915,cdf,WNV cases
Sacramento,2024-08-31,2024-11-30,8,0.99556,cdf,WNV cases
Sacramento,2024-08-31,2024-11-30,10,0.99648,cdf,WNV cases
Sacramento,2024-08-31,2024-11-30,15,0.99772,cdf,WNV cases
Sacramento,2024-08-31,2024-11-30,200,1.0,cdf,WNV cases
San Bernardino,2024-08-31,2024-11-30,0,0.93692,cdf,WNV cases
San Bernardino,2024-08-31,2024-11-30,1,0.98714,cdf,WNV cases
San Bernardino,2024-08-31,2024-11-30,2,0.99353,cdf,WNV cases
San Bernardino,2024-08-31,2024-11-30,3,0.99578,cdf,WNV cases
San Bernardino,2024-08-31,2024-11-30,4,0.99655,cdf,WNV cases
San Bernardino,2024-08-31,2024-11-30,5,0.99697,cdf,WNV cases
San Bernardino,2024-08-31,2024-11-30,6,0.99747,cdf,WNV cases
San Bernardino,2024-08-31,2024-11-30,8,0.99853,cdf,WNV cases
San Bernardino,2024-08-31,2024-11-30,10,0.99881,cdf,WNV cases
San Bernardino,2024-08-31,2024-11-30,15,0.99923,cdf,WNV cases
San Bernardino,2024-08-31,2024-11-30,200,1.0,cdf,WNV cases
