location,origin_date,target_date,output_type_id,value,output_type,target
Riverside,2024-09-30,2024-10-31,15,0.97891,cdf,WNV cases
Riverside,2024-09-30,2024-10-31,200,1.0,cdf,WNV cases
Sacramento,2024-09-30,2024-10-31,0,0.55995,cdf,WNV cases
Sacramento,2024-09-30,2024-10-31,1,0.73991,cdf,WNV cases
Sacramento,2024-09-30,2024-10-31,2,0.84397,cdf,WNV cases
Sacramento,2024-09-30,2024-10-31,3,0.87832,cdf,WNV cases
Sacramento,2024-09-30,2024-10-31,4,0.89967,cdf,WNV cases
Sacramento,2024-09-30,2024-10-31,5,0.91903,cdf,WNV cases
Sacramento,2024-09-30,2024-10-31,6,0.93658,cdf,WNV cases
Sacramento,2024-09-30,2024-10-31,8,0.95312,cdf,WNV cases
Sacramento,2024-09-30,2024-10-31,10,0.96924,cdf,WNV cases
Sacramento,2024-09-30,2024-10-31,15,0.98451,cdf,WNV cases
Sacramento,2024-09-30,2024-10-31,200,1.0,cdf,WNV cases
San Bernardino,2024-09-30,2024-10-31,0,0.55584,cdf,WNV cases
San Bernardino,2024-09-30,2024-10-31,1,0.83032,cdf,WNV cases
San Bernardino,2024-09-30,2024-10-31,2,0.86897,cdf,WNV cases
San Bernardino,2024-09-30,2024-10-31,3,0.88979,cdf,WNV cases
San Bernardino,2024-09-30,2024-10-31,4,0.90705,cdf,WNV cases
San Bernardino,2024-09-30,2024-10-31,5,0.92289,cdf,WNV cases
San Bernardino,2024-09-30,2024-10-31,6,0.93885,cdf,WNV cases
San Bernardino,2024-09-30,2024-10-31,8,0.95446,cdf,WNV cases
San Bernardino,2024-09-30,2024-10-31,10,0.96976,cdf,WNV cases
San Bernardino,2024-09-30,2024-10-31,15,0.98485,cdf,WNV cases
San Bernardino,2024-09-30,2024-10-31,200,1.0,cdf,WNV cases
San Joaquin,2024-09-30,2024-10-31,0,0.41144,cdf,WNV cases
San Joaquin,2024-09-30,2024-10-31,1,0.4412,cdf,WNV cases
San Joaquin,2024-09-30,2024-10-31,2,0.67104,cdf,WNV cases
San Joaquin,2024-09-30,2024-10-31,3,0.77332,cdf,WNV cases
San Joaquin,2024-09-30,2024-10-31,4,0.81695,cdf,WNV cases
San Joaquin,2024-09-30,2024-10-31,5,0.85487,cdf,WNV cases
San Joaquin,2024-09-30,2024-10-31,6,0.88421,cdf,WNV cases
San Joaquin,2024-09-30,2024-10-31,8,0.92446,cdf,WNV cases
San Joaquin,2024-09-30,2024-10-31,10,0.95091,cdf,WNV cases
San Joaquin,2024-09-30,2024-10-31,15,0.97423,cdf,WNV cases
San Joaquin,2024-09-30,2024-10-31,200,1.0,cdf,WNV cases
Solano,2024-09-30,2024-10-31,0,0.84039,cdf,WNV cases
Solano,2024-09-30,2024-10-31,1,0.85942,cdf,WNV cases
Solano,2024-09-30,2024-10-31,2,0.87997,cdf,WNV cases
Solano,2024-09-30,2024-10-31,3,0.94732,cdf,WNV cases
Solano,2024-09-30,2024-10-31,4,0.95937,cdf,WNV cases
Solano,2024-09-30,2024-10-31,5,0.96663,cdf,WNV cases
Solano,2024-09-30,2024-10-31,6,0.9732,cdf,WNV cases
Solano,2024-09-30,2024-10-31,8,0.9816,cdf,WNV cases
Solano,2024-09-30,2024-10-31,10,0.98763,cdf,WNV cases
Solano,2024-09-30,2024-10-31,15,0.99427,cdf,WNV cases
Solano,2024-09-30,2024-10-31,200,1.0,cdf,WNV cases
Stanislaus,2024-09-30,2024-10-31,0,0.42863,cdf,WNV cases
Stanislaus,2024-09-30,2024-10-31,1,0.45475,cdf,WNV cases
Stanislaus,2024-09-30,2024-10-31,2,0.6222,cdf,WNV cases
Stanislaus,2024-09-30,2024-10-31,3,0.6875,cdf,WNV cases
Stanislaus,2024-09-30,2024-10-31,4,0.7426,cdf,WNV cases
Stanislaus,2024-09-30,2024-10-31,5,0.79901,cdf,WNV cases
Stanislaus,2024-09-30,2024-10-31,6,0.82941,cdf,WNV cases
Stanislaus,2024-09-30,2024-10-31,8,0.89805,cdf,WNV cases
Stanislaus,2024-09-30,2024-10-31,10,0.93424,cdf,WNV cases
Stanislaus,2024-09-30,2024-10-31,15,0.96933,cdf,WNV cases
Stanislaus,2024-09-30,2024-10-31,200,1.0,cdf,WNV cases
Tulare,2024-09-30,2024-10-31,0,0.65111,cdf,WNV cases
Tulare,2024-09-30,2024-10-31,1,0.67352,cdf,WNV cases
Tulare,2024-09-30,2024-10-31,2,0.70754,cdf,WNV cases
Tulare,2024-09-30,2024-10-31,3,0.78052,cdf,WNV cases
Tulare,2024-09-30,2024-10-31,4,0.82745,cdf,WNV cases
Tulare,2024-09-30,2024-10-31,5,0.86696,cdf,WNV cases
Tulare,2024-09-30,2024-10-31,6,0.88841,cdf,WNV cases
Tulare,2024-09-30,2024-10-31,8,0.92147,cdf,WNV cases
Tulare,2024-09-30,2024-10-31,10,0.94704,cdf,WNV cases
Tulare,2024-09-30,2024-10-31,15,0.97993,cdf,WNV cases
Tulare,2024-09-30,2024-10-31,200,1.0,cdf,WNV cases
Fresno,2024-09-30,2024-11-30,0,0.77915,cdf,WNV cases
Fresno,2024-09-30,2024-11-30,1,0.83038,cdf,WNV cases
Fresno,2024-09-30,2024-11-30,2,0.90314,cdf,WNV cases
Fresno,2024-09-30,2024-11-30,3,0.93065,cdf,WNV cases
Fresno,2024-09-30,2024-11-30,4,0.94373,cdf,WNV cases
Fresno,2024-09-30,2024-11-30,5,0.95507,cdf,WNV cases
Fresno,2024-09-30,2024-11-30,6,0.96598,cdf,WNV cases
Fresno,2024-09-30,2024-11-30,8,0.97632,cdf,WNV cases
Fresno,2024-09-30,2024-11-30,10,0.98444,cdf,WNV cases
Fresno,2024-09-30,2024-11-30,15,0.99216,cdf,WNV cases
Fresno,2024-09-30,2024-11-30,200,1.0,cdf,WNV cases
Kern,2024-09-30,2024-11-30,0,0.76051,cdf,WNV cases
Kern,2024-09-30,2024-11-30,1,0.77302,cdf,WNV cases
Kern,2024-09-30,2024-11-30,2,0.88017,cdf,WNV cases
Kern,2024-09-30,2024-11-30,3,0.91773,cdf,WNV cases
Kern,2024-09-30,2024-11-30,4,0.93302,cdf,WNV cases
Kern,2024-09-30,2024-11-30,5,0.94839,cdf,WNV cases
Kern,2024-09-30,2024-11-30,6,0.96147,cdf,WNV cases
Kern,2024-09-30,2024-11-30,8,0.97334,cdf,WNV cases
Kern,2024-09-30,2024-11-30,10,0.98239,cdf,WNV cases
Kern,2024-09-30,2024-11-30,15,0.991,cdf,WNV cases
Kern,2024-09-30,2024-11-30,200,1.0,cdf,WNV cases
Los Angeles,2024-09-30,2024-11-30,0,0.73724,cdf,WNV cases
Los Angeles,2024-09-30,2024-11-30,1,0.90334,cdf,WNV cases
Los Angeles,2024-09-30,2024-11-30,2,0.9266,cdf,WNV cases
Los Angeles,2024-09-30,2024-11-30,3,0.93649,cdf,WNV cases
Los Angeles,2024-09-30,2024-11-30,4,0.94592,cdf,WNV cases
Los Angeles,2024-09-30,2024-11-30,5,0.95504,cdf,WNV cases
Los Angeles,2024-09-30,2024-11-30,6,0.96423,cdf,WNV cases
Los Angeles,2024-09-30,2024-11-30,8,0.97323,cdf,WNV cases
Los Angeles,2024-09-30,2024-11-30,10,0.98207,cdf,WNV cases
Los Angeles,2024-09-30,2024-11-30,15,0.99095,cdf,WNV cases
Los Angeles,2024-09-30,2024-11-30,200,1.0,cdf,WNV cases
Merced,2024-09-30,2024-11-30,0,0.78638,cdf,WNV cases
Merced,2024-09-30,2024-11-30,1,0.7983,cdf,WNV cases
Merced,2024-09-30,2024-11-30,2,0.8322,cdf,WNV cases
Merced,2024-09-30,2024-11-30,3,0.86181,cdf,WNV cases
Merced,2024-09-30,2024-11-30,4,0.91093,cdf,WNV cases
Merced,2024-09-30,2024-11-30,5,0.92841,cdf,WNV cases
Merced,2024-09-30,2024-11-30,6,0.9474,cdf,WNV cases
Merced,2024-09-30,2024-11-30,8,0.96689,cdf,WNV cases
Merced,2024-09-30,2024-11-30,10,0.97601,cdf,WNV cases
Merced,2024-09-30,2024-11-30,15,0.98948,cdf,WNV cases
Merced,2024-09-30,2024-11-30,200,1.0,cdf,WNV cases
Orange,2024-09-30,2024-11-30,0,0.74116,cdf,WNV cases
Orange,2024-09-30,2024-11-30,1,0.89936,cdf,WNV cases
Orange,2024-09-30,2024-11-30,2,0.92495,cdf,WNV cases
Orange,2024-09-30,2024-11-30,3,0.93636,cdf,WNV cases
Orange,2024-09-30,2024-11-30,4,0.94613,cdf,WNV cases
Orange,2024-09-30,2024-11-30,5,0.95521,cdf,WNV cases
Orange,2024-09-30,2024-11-30,6,0.96449,cdf,WNV cases
Orange,2024-09-30,2024-11-30,8,0.9735,cdf,WNV cases
Orange,2024-09-30,2024-11-30,10,0.98229,cdf,WNV cases
Orange,2024-09-30,2024-11-30,15,0.99107,cdf,WNV cases
Orange,2024-09-30,2024-11-30,200,1.0,cdf,WNV cases
Placer,2024-09-30,2024-11-30,0,0.65763,cdf,WNV cases
Placer,2024-09-30,2024-11-30,1,0.68317,cdf,WNV cases
Placer,2024-09-30,2024-11-30,2,0.74405,cdf,WNV cases
Placer,2024-09-30,2024-11-30,3,0.88974,cdf,WNV cases
Placer,2024-09-30,2024-11-30,4,0.90985,cdf,WNV cases
Placer,2024-09-30,2024-11-30,5,0.92814,cdf,WNV cases
Placer,2024-09-30,2024-11-30,6,0.94779,cdf,WNV cases
Placer,2024-09-30,2024-11-30,8,0.96098,cdf,WNV cases
Placer,2024-09-30,2024-11-30,10,0.97326,cdf,WNV cases
Placer,2024-09-30,2024-11-30,15,0.98769,cdf,WNV cases
Placer,2024-09-30,2024-11-30,200,1.0,cdf,WNV cases
Riverside,2024-09-30,2024-11-30,0,0.7588,cdf,WNV cases
Riverside,2024-09-30,2024-11-30,1,0.90172,cdf,WNV cases
Riverside,2024-09-30,2024-11-30,2,0.92911,cdf,WNV cases
Riverside,2024-09-30,2024-11-30,3,0.94053,cdf,WNV cases
Riverside,2024-09-30,2024-11-30,4,0.94978,cdf,WNV cases
Riverside,2024-09-30,2024-11-30,5,0.95825,cdf,WNV cases
Riverside,2024-09-30,2024-11-30,6,0.967,cdf,WNV cases
Riverside,2024-09-30,2024-11-30,8,0.9754,cdf,WNV cases
Riverside,2024-09-30,2024-11-30,10,0.98359,cdf,WNV cases
Riverside,2024-09-30,2024-11-30,15,0.99174,cdf,WNV cases
Riverside,2024-09-30,2024-11-30,200,1.0,cdf,WNV cases
Sacramento,2024-09-30,2024-11-30,0,0.73665,cdf,WNV cases
Sacramento,2024-09-30,2024-11-30,1,0.81852,cdf,WNV cases
Sacramento,2024-09-30,2024-11-30,2,0.90472,cdf,WNV cases
Sacramento,2024-09-30,2024-11-30,3,0.92876,cdf,WNV cases
Sacramento,2024-09-30,2024-11-30,4,0.94154,cdf,WNV cases
Sacramento,2024-09-30,2024-11-30,5,0.95234,cdf,WNV cases
Sacramento,2024-09-30,2024-11-30,6,0.96296,cdf,WNV cases
Sacramento,2024-09-30,2024-11-30,8,0.97264,cdf,WNV cases
Sacramento,2024-09-30,2024-11-30,10,0.98192,cdf,WNV cases
Sacramento,2024-09-30,2024-11-30,15,0.9909,cdf,WNV cases
Sacramento,2024-09-30,2024-11-30,200,1.0,cdf,WNV cases
San Bernardino,2024-09-30,2024-11-30,0,0.73433,cdf,WNV cases
San Bernardino,2024-09-30,2024-11-30,1,0.88655,cdf,WNV cases
San Bernardino,2024-09-30,2024-11-30,2,0.92041,cdf,WNV cases
San Bernardino,2024-09-30,2024-11-30,3,0.93367,cdf,WNV cases
San Bernardino,2024-09-30,2024-11-30,4,0.94417,cdf,WNV cases
San Bernardino,2024-09-30,2024-11-30,5,0.9536,cdf,WNV cases
San Bernardino,2024-09-30,2024-11-30,6,0.9635,cdf,WNV cases
San Bernardino,2024-09-30,2024-11-30,8,0.97279,cdf,WNV cases
San Bernardino,2024-09-30,2024-11-30,10,0.98184,cdf,WNV cases
San Bernardino,2024-09-30,2024-11-30,15,0.99085,cdf,WNV cases
San Bernardino,2024-09-30,2024-11-30,200,1.0,cdf,WNV cases
San Joaquin,2024-09-30,2024-11-30,0,0.77143,cdf,WNV cases
San Joaquin,2024-09-30,2024-11-30,1,0.78375,cdf,WNV cases
San Joaquin,2024-09-30,2024-11-30,2,0.89259,cdf,WNV cases
San Joaquin,2024-09-30,2024-11-30,3,0.92445,cdf,WNV cases
San Joaquin,2024-09-30,2024-11-30,4,0.93877,cdf,WNV cases
San Joaquin,2024-09-30,2024-11-30,5,0.95217,cdf,WNV cases
San Joaquin,2024-09-30,2024-11-30,6,0.96395,cdf,WNV cases
San Joaquin,2024-09-30,2024-11-30,8,0.97503,cdf,WNV cases
San Joaquin,2024-09-30,2024-11-30,10,0.98353,cdf,WNV cases
San Joaquin,2024-09-30,2024-11-30,15,0.99164,cdf,WNV cases
San Joaquin,2024-09-30,2024-11-30,200,1.0,cdf,WNV cases
Solano,2024-09-30,2024-11-30,0,0.85299,cdf,WNV cases
Solano,2024-09-30,2024-11-30,1,0.87015,cdf,WNV cases
Solano,2024-09-30,2024-11-30,2,0.89289,cdf,WNV cases
Solano,2024-09-30,2024-11-30,3,0.94537,cdf,WNV cases
Solano,2024-09-30,2024-11-30,4,0.95454,cdf,WNV cases
Solano,2024-09-30,2024-11-30,5,0.96626,cdf,WNV cases
Solano,2024-09-30,2024-11-30,6,0.97448,cdf,WNV cases
Solano,2024-09-30,2024-11-30,8,0.98247,cdf,WNV cases
Solano,2024-09-30,2024-11-30,10,0.98797,cdf,WNV cases
Solano,2024-09-30,2024-11-30,15,0.99461,cdf,WNV cases
Solano,2024-09-30,2024-11-30,200,1.0,cdf,WNV cases
Stanislaus,2024-09-30,2024-11-30,0,0.78705,cdf,WNV cases
Stanislaus,2024-09-30,2024-11-30,1,0.79772,cdf,WNV cases
Stanislaus,2024-09-30,2024-11-30,2,0.8907,cdf,WNV cases
Stanislaus,2024-09-30,2024-11-30,3,0.92168,cdf,WNV cases
Stanislaus,2024-09-30,2024-11-30,4,0.9356,cdf,WNV cases
Stanislaus,2024-09-30,2024-11-30,5,0.9491,cdf,WNV cases
Stanislaus,2024-09-30,2024-11-30,6,0.96432,cdf,WNV cases
Stanislaus,2024-09-30,2024-11-30,8,0.97551,cdf,WNV cases
Stanislaus,2024-09-30,2024-11-30,10,0.98362,cdf,WNV cases
Stanislaus,2024-09-30,2024-11-30,15,0.99188,cdf,WNV cases
Stanislaus,2024-09-30,2024-11-30,200,1.0,cdf,WNV cases
Tulare,2024-09-30,2024-11-30,0,0.78402,cdf,WNV cases
Tulare,2024-09-30,2024-11-30,1,0.79569,cdf,WNV cases
Tulare,2024-09-30,2024-11-30,2,0.8342,cdf,WNV cases
Tulare,2024-09-30,2024-11-30,3,0.91325,cdf,WNV cases
Tulare,2024-09-30,2024-11-30,4,0.92874,cdf,WNV cases
Tulare,2024-09-30,2024-11-30,5,0.94353,cdf,WNV cases
Tulare,2024-09-30,2024-11-30,6,0.959,cdf,WNV cases
Tulare,2024-09-30,2024-11-30,8,0.97226,cdf,WNV cases
Tulare,2024-09-30,2024-11-30,10,0.98104,cdf,WNV cases
Tulare,2024-09-30,2024-11-30,15,0.9911,cdf,WNV cases
Tulare,2024-09-30,2024-11-30,200,1.0,cdf,WNV cases
Fresno,2024-09-30,2024-12-31,0,0.76136,cdf,WNV cases
Fresno,2024-09-30,2024-12-31,1,0.81965,cdf,WNV cases
Fresno,2024-09-30,2024-12-31,2,0.90191,cdf,WNV cases
Fresno,2024-09-30,2024-12-31,3,0.9301,cdf,WNV cases
Fresno,2024-09-30,2024-12-31,4,0.94314,cdf,WNV cases
Fresno,2024-09-30,2024-12-31,5,0.95407,cdf,WNV cases
Fresno,2024-09-30,2024-12-31,6,0.96491,cdf,WNV cases
Fresno,2024-09-30,2024-12-31,8,0.97511,cdf,WNV cases
Fresno,2024-09-30,2024-12-31,10,0.98354,cdf,WNV cases
Fresno,2024-09-30,2024-12-31,15,0.9917,cdf,WNV cases
Fresno,2024-09-30,2024-12-31,200,1.0,cdf,WNV cases
Kern,2024-09-30,2024-12-31,0,0.75561,cdf,WNV cases
Kern,2024-09-30,2024-12-31,1,0.76821,cdf,WNV cases
Kern,2024-09-30,2024-12-31,2,0.89211,cdf,WNV cases
Kern,2024-09-30,2024-12-31,3,0.92499,cdf,WNV cases
Kern,2024-09-30,2024-12-31,4,0.93891,cdf,WNV cases
Kern,2024-09-30,2024-12-31,5,0.95103,cdf,WNV cases
Kern,2024-09-30,2024-12-31,6,0.96327,cdf,WNV cases
Kern,2024-09-30,2024-12-31,8,0.97403,cdf,WNV cases
Kern,2024-09-30,2024-12-31,10,0.98278,cdf,WNV cases
Kern,2024-09-30,2024-12-31,15,0.99126,cdf,WNV cases
Kern,2024-09-30,2024-12-31,200,1.0,cdf,WNV cases
Los Angeles,2024-09-30,2024-12-31,0,0.8026,cdf,WNV cases
Los Angeles,2024-09-30,2024-12-31,1,0.92971,cdf,WNV cases
Los Angeles,2024-09-30,2024-12-31,2,0.94483,cdf,WNV cases
Los Angeles,2024-09-30,2024-12-31,3,0.95216,cdf,WNV cases
Los Angeles,2024-09-30,2024-12-31,4,0.95933,cdf,WNV cases
Los Angeles,2024-09-30,2024-12-31,5,0.96618,cdf,WNV cases
Los Angeles,2024-09-30,2024-12-31,6,0.97314,cdf,WNV cases
Los Angeles,2024-09-30,2024-12-31,8,0.97989,cdf,WNV cases
Los Angeles,2024-09-30,2024-12-31,10,0.98652,cdf,WNV cases
Los Angeles,2024-09-30,2024-12-31,15,0.99319,cdf,WNV cases
Los Angeles,2024-09-30,2024-12-31,200,1.0,cdf,WNV cases
Merced,2024-09-30,2024-12-31,0,0.7622,cdf,WNV cases
Merced,2024-09-30,2024-12-31,1,0.77517,cdf,WNV cases
Merced,2024-09-30,2024-12-31,2,0.82488,cdf,WNV cases
Merced,2024-09-30,2024-12-31,3,0.856,cdf,WNV cases
Merced,2024-09-30,2024-12-31,4,0.91642,cdf,WNV cases
Merced,2024-09-30,2024-12-31,5,0.93119,cdf,WNV cases
Merced,2024-09-30,2024-12-31,6,0.94919,cdf,WNV cases
Merced,2024-09-30,2024-12-31,8,0.96477,cdf,WNV cases
Merced,2024-09-30,2024-12-31,10,0.97412,cdf,WNV cases
Merced,2024-09-30,2024-12-31,15,0.98904,cdf,WNV cases
Merced,2024-09-30,2024-12-31,200,1.0,cdf,WNV cases
Orange,2024-09-30,2024-12-31,0,0.79525,cdf,WNV cases
Orange,2024-09-30,2024-12-31,1,0.9208,cdf,WNV cases
Orange,2024-09-30,2024-12-31,2,0.94143,cdf,WNV cases
Orange,2024-09-30,2024-12-31,3,0.95028,cdf,WNV cases
Orange,2024-09-30,2024-12-31,4,0.95786,cdf,WNV cases
Orange,2024-09-30,2024-12-31,5,0.96494,cdf,WNV cases
Orange,2024-09-30,2024-12-31,6,0.9722,cdf,WNV cases
Orange,2024-09-30,2024-12-31,8,0.97922,cdf,WNV cases
Orange,2024-09-30,2024-12-31,10,0.98612,cdf,WNV cases
Orange,2024-09-30,2024-12-31,15,0.99301,cdf,WNV cases
Orange,2024-09-30,2024-12-31,200,1.0,cdf,WNV cases
Placer,2024-09-30,2024-12-31,0,0.73785,cdf,WNV cases
Placer,2024-09-30,2024-12-31,1,0.75603,cdf,WNV cases
Placer,2024-09-30,2024-12-31,2,0.80951,cdf,WNV cases
Placer,2024-09-30,2024-12-31,3,0.91918,cdf,WNV cases
Placer,2024-09-30,2024-12-31,4,0.93331,cdf,WNV cases
Placer,2024-09-30,2024-12-31,5,0.94614,cdf,WNV cases
Placer,2024-09-30,2024-12-31,6,0.96057,cdf,WNV cases
Placer,2024-09-30,2024-12-31,8,0.97038,cdf,WNV cases
Placer,2024-09-30,2024-12-31,10,0.97959,cdf,WNV cases
Placer,2024-09-30,2024-12-31,15,0.99056,cdf,WNV cases
Placer,2024-09-30,2024-12-31,200,1.0,cdf,WNV cases
Riverside,2024-09-30,2024-12-31,0,0.81191,cdf,WNV cases
Riverside,2024-09-30,2024-12-31,1,0.92296,cdf,WNV cases
Riverside,2024-09-30,2024-12-31,2,0.94524,cdf,WNV cases
Riverside,2024-09-30,2024-12-31,3,0.95407,cdf,WNV cases
Riverside,2024-09-30,2024-12-31,4,0.96115,cdf,WNV cases
Riverside,2024-09-30,2024-12-31,5,0.96769,cdf,WNV cases
Riverside,2024-09-30,2024-12-31,6,0.97443,cdf,WNV cases
Riverside,2024-09-30,2024-12-31,8,0.98091,cdf,WNV cases
Riverside,2024-09-30,2024-12-31,10,0.98725,cdf,WNV cases
Riverside,2024-09-30,2024-12-31,15,0.99358,cdf,WNV cases
Riverside,2024-09-30,2024-12-31,200,1.0,cdf,WNV cases
Sacramento,2024-09-30,2024-12-31,0,0.68696,cdf,WNV cases
Sacramento,2024-09-30,2024-12-31,1,0.78268,cdf,WNV cases
Sacramento,2024-09-30,2024-12-31,2,0.89019,cdf,WNV cases
Sacramento,2024-09-30,2024-12-31,3,0.91778,cdf,WNV cases
Sacramento,2024-09-30,2024-12-31,4,0.9321,cdf,WNV cases
Sacramento,2024-09-30,2024-12-31,5,0.94437,cdf,WNV cases
Sacramento,2024-09-30,2024-12-31,6,0.95658,cdf,WNV cases
Sacramento,2024-09-30,2024-12-31,8,0.96779,cdf,WNV cases
Sacramento,2024-09-30,2024-12-31,10,0.97861,cdf,WNV cases
Sacramento,2024-09-30,2024-12-31,15,0.98921,cdf,WNV cases
Sacramento,2024-09-30,2024-12-31,200,1.0,cdf,WNV cases
San Bernardino,2024-09-30,2024-12-31,0,0.7122,cdf,WNV cases
San Bernardino,2024-09-30,2024-12-31,1,0.87747,cdf,WNV cases
San Bernardino,2024-09-30,2024-12-31,2,0.91488,cdf,WNV cases
San Bernardino,2024-09-30,2024-12-31,3,0.92943,cdf,WNV cases
San Bernardino,2024-09-30,2024-12-31,4,0.94038,cdf,WNV cases
San Bernardino,2024-09-30,2024-12-31,5,0.95044,cdf,WNV cases
San Bernardino,2024-09-30,2024-12-31,6,0.96085,cdf,WNV cases
San Bernardino,2024-09-30,2024-12-31,8,0.97078,cdf,WNV cases
San Bernardino,2024-09-30,2024-12-31,10,0.98049,cdf,WNV cases
San Bernardino,2024-09-30,2024-12-31,15,0.99018,cdf,WNV cases
San Bernardino,2024-09-30,2024-12-31,200,1.0,cdf,WNV cases
